time_s,t_from_ride_start_s,phone_ax_ms2,phone_ay_ms2,phone_az_ms2,phone_aT_ms2,phone_aT_smooth_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
314.67,-220.934,-0.0233,0.072,-0.0016,0.08,0.1184,0.691,0.0,
314.77,-220.834,-0.0475,-0.0341,0.0469,0.073,0.1188,0.694,0.0,
314.87,-220.734,-0.0418,-0.0308,0.0053,0.0537,0.1194,0.697,0.0,
314.97,-220.634,0.0335,-0.037,0.0295,0.0723,0.1198,0.7,0.0,
315.07,-220.534,0.0065,-0.0018,-0.0733,0.0872,0.1192,0.696,0.0,
315.17,-220.434,0.0152,0.0358,0.0012,0.0424,0.1172,0.684,0.0,
315.27,-220.334,-0.0135,0.0499,-0.0844,0.0988,0.1143,0.668,0.0,
315.37,-220.234,0.0195,-0.0106,0.053,0.0695,0.1137,0.664,0.0,
315.47,-220.134,0.0374,-0.0874,-0.021,0.1059,0.1158,0.676,0.0,
315.57,-220.034,-0.0022,0.0046,-0.1059,0.1058,0.1145,0.669,0.0,
315.67,-219.934,0.0598,-0.0643,0.0179,0.09,0.1127,0.658,0.0,
315.77,-219.834,0.0477,0.0826,-0.1664,0.1936,0.1136,0.663,0.0,
315.87,-219.734,0.0653,0.0575,-0.0529,0.1177,0.1154,0.674,0.0,
315.97,-219.634,0.0549,-0.0444,-0.0205,0.0812,0.1151,0.672,0.0,
316.07,-219.534,0.0684,0.0081,-0.052,0.092,0.1158,0.676,0.0,
316.17,-219.434,0.0594,-0.0535,0.0102,0.08,0.1153,0.673,0.0,
316.27,-219.334,0.032,0.0214,0.0469,0.0607,0.1148,0.67,0.0,
316.37,-219.234,0.0395,-0.045,0.314,0.32,0.117,0.683,0.0,
316.47,-219.134,0.106,-0.0027,-0.0161,0.107,0.1178,0.688,0.0,
316.57,-219.034,0.0841,-0.0444,0.0662,0.1199,0.1181,0.69,0.0,
316.67,-218.934,0.071,-0.0418,0.0258,0.0875,0.117,0.683,0.0,
316.77,-218.834,0.0438,-0.0676,0.0496,0.0917,0.1159,0.677,0.0,
316.87,-218.734,0.0758,-0.0363,-0.0268,0.09,0.1137,0.664,0.0,
316.97,-218.634,0.0029,-0.0639,0.1745,0.1875,0.1154,0.674,0.0,
317.07,-218.534,0.0031,-0.0789,0.1378,0.1707,0.1158,0.676,0.0,
317.17,-218.434,0.0094,-0.0062,0.0294,0.0408,0.1166,0.681,0.0,
317.27,-218.334,0.0619,0.0273,0.0146,0.0754,0.1155,0.675,0.0,
317.37,-218.234,0.0265,0.039,-0.0595,0.0793,0.1164,0.68,0.0,
317.47,-218.134,0.058,-0.0229,0.0043,0.0822,0.1148,0.67,0.0,
317.57,-218.034,0.0445,0.1061,-0.1434,0.1905,0.1176,0.687,0.0,
317.67,-217.934,0.0354,0.0006,-0.0309,0.0477,0.1146,0.669,0.0,
317.77,-217.834,0.0447,-0.0328,-0.1184,0.1337,0.1115,0.651,0.0,
317.87,-217.734,0.038,0.0119,-0.0771,0.0881,0.1092,0.638,0.0,
317.97,-217.634,-0.0005,0.048,-0.0463,0.0637,0.1059,0.618,0.0,
318.07,-217.534,0.0207,0.0301,-0.1621,0.1633,0.1077,0.629,0.0,
318.17,-217.434,0.0324,-0.0077,-0.0052,0.03,0.1043,0.609,0.0,
318.27,-217.334,0.0382,0.0106,-0.0171,0.0429,0.1012,0.591,0.0,
318.37,-217.234,-0.0125,-0.0008,0.0184,0.0293,0.0995,0.581,0.0,
318.47,-217.134,-0.0257,-0.0464,0.0628,0.0873,0.0978,0.571,0.0,
318.57,-217.034,0.0394,-0.0017,-0.1766,0.1825,0.0998,0.583,0.0,
318.67,-216.934,0.0,-0.0535,-0.0727,0.0914,0.1002,0.585,0.0,
318.77,-216.834,-0.0254,0.0776,0.0322,0.0915,0.0995,0.581,0.0,
318.87,-216.734,-0.0268,0.0137,-0.031,0.0457,0.1015,0.593,0.0,
318.97,-216.634,-0.0168,0.0256,-0.1959,0.2012,0.1018,0.595,0.0,
319.07,-216.534,-0.0417,-0.0136,0.0468,0.07,0.1003,0.586,0.0,
319.17,-216.434,-0.0143,-0.0359,0.0941,0.1054,0.1031,0.602,0.0,
319.27,-216.334,-0.0238,0.0421,-0.2411,0.2474,0.1071,0.625,0.0,
319.37,-216.234,-0.028,0.0545,-0.0919,0.1123,0.1071,0.625,0.0,
319.47,-216.134,-0.0113,-0.037,-0.1361,0.1438,0.1072,0.626,0.0,
319.57,-216.034,0.0019,0.0692,-0.0104,0.0876,0.1076,0.628,0.0,
319.67,-215.934,0.0022,0.0135,-0.1036,0.1031,0.1105,0.645,0.0,
319.77,-215.834,-0.0129,0.0326,-0.1343,0.1464,0.1091,0.637,0.0,
319.87,-215.734,0.0409,0.0576,-0.0058,0.075,0.1086,0.634,0.0,
319.97,-215.634,0.0297,0.0161,-0.0403,0.0563,0.1069,0.624,0.0,
320.07,-215.534,0.0474,-0.0501,-0.0327,0.0816,0.103,0.602,0.0,
320.17,-215.434,0.0729,-0.2325,-0.1793,0.2987,0.1123,0.656,0.0,
320.27,-215.334,-0.0011,-0.0111,0.0318,0.0418,0.1142,0.667,0.0,
320.37,-215.234,0.0644,0.0054,0.0162,0.0715,0.1126,0.658,0.0,
320.47,-215.134,0.0448,-0.0331,-0.0132,0.0608,0.1093,0.638,0.0,
320.57,-215.034,0.0833,-0.0485,-0.0342,0.1058,0.1082,0.632,0.0,
320.67,-214.934,0.0595,0.0372,0.0275,0.1184,0.1084,0.633,0.0,
320.77,-214.834,0.0736,-0.0595,-0.0495,0.1091,0.1098,0.641,0.0,
320.87,-214.734,0.061,-0.008,0.0113,0.0668,0.1102,0.644,0.0,
320.97,-214.634,0.0704,-0.0327,0.063,0.0987,0.1088,0.635,0.0,
321.07,-214.534,0.0613,-0.0136,0.0462,0.078,0.1069,0.624,0.0,
321.17,-214.434,0.0589,-0.0679,-0.0002,0.0951,0.1052,0.614,0.0,
321.27,-214.334,0.051,-0.0383,0.0935,0.1238,0.1057,0.617,0.0,
321.37,-214.234,0.0353,-0.062,0.0062,0.0775,0.1088,0.635,0.0,
321.47,-214.134,0.0566,-0.0157,-0.0428,0.0704,0.1089,0.636,0.0,
321.57,-214.034,0.0564,-0.0423,-0.045,0.0876,0.1082,0.632,0.0,
321.67,-213.934,0.0519,0.01,0.0688,0.0866,0.1074,0.627,0.0,
321.77,-213.834,0.0263,-0.1073,0.0793,0.14,0.106,0.619,0.0,
321.87,-213.734,0.0897,-0.017,-0.1394,0.1667,0.1086,0.634,0.0,
321.97,-213.634,0.0472,-0.0601,0.0618,0.0957,0.1081,0.631,0.0,
322.07,-213.534,0.0409,-0.2211,-0.134,0.2615,0.1119,0.654,0.0,
322.17,-213.434,0.0153,-0.0567,-0.0495,0.0831,0.1113,0.65,0.0,
322.27,-213.334,0.0094,0.0675,-0.0041,0.0793,0.108,0.631,0.0,
322.37,-213.234,0.0414,0.1403,0.053,0.1552,0.1089,0.636,0.0,
322.47,-213.134,0.0424,0.0313,0.0243,0.068,0.111,0.648,0.0,
322.57,-213.034,0.0392,0.0447,-0.0211,0.0614,0.1085,0.634,0.0,
322.67,-212.934,0.0146,-0.0177,-0.1249,0.1322,0.1068,0.624,0.0,
322.77,-212.834,0.0037,-0.0049,-0.0369,0.0444,0.1036,0.605,0.0,
322.87,-212.734,-0.0014,-0.057,0.0136,0.0718,0.1033,0.603,0.0,
322.97,-212.634,0.0156,0.0281,-0.1449,0.1556,0.1029,0.601,0.0,
323.07,-212.534,-0.0136,-0.0777,0.0689,0.1063,0.1053,0.615,0.0,
323.17,-212.434,0.0134,0.0422,-0.0482,0.0655,0.1058,0.618,0.0,
323.27,-212.334,0.0231,0.0462,0.0026,0.0644,0.1058,0.618,0.0,
323.37,-212.234,0.0179,0.0108,-0.1126,0.1144,0.1058,0.618,0.0,
323.47,-212.134,-0.0083,0.074,-0.1719,0.189,0.1059,0.618,0.0,
323.57,-212.034,-0.0502,0.0837,-0.1413,0.1751,0.1079,0.63,0.0,
323.67,-211.934,0.0168,0.0499,-0.1055,0.1242,0.1057,0.617,0.0,
323.77,-211.834,0.0125,0.0252,-0.0626,0.07,0.1064,0.621,0.0,
323.87,-211.734,-0.0382,-0.0069,-0.0229,0.0538,0.1029,0.601,0.0,
323.97,-211.634,0.0428,-0.0245,-0.0467,0.1144,0.1039,0.607,0.0,
324.07,-211.534,0.0529,-0.0829,-0.0375,0.1101,0.1038,0.606,0.0,
324.17,-211.434,-0.0162,-0.0339,0.0272,0.0466,0.1026,0.599,0.0,
324.27,-211.334,0.0104,-0.0014,-0.0498,0.05,0.0997,0.582,0.0,
324.37,-211.234,0.0278,-0.006,-0.009,0.03,0.0975,0.569,0.0,
324.47,-211.134,0.0363,-0.0361,-0.062,0.08,0.0945,0.552,0.0,
324.57,-211.034,0.0569,0.0409,-0.0403,0.0845,0.0944,0.551,0.0,
324.67,-210.934,0.0523,0.0363,-0.0561,0.0833,0.0959,0.56,0.0,
324.77,-210.834,0.0659,-0.0482,-0.0194,0.0831,0.0958,0.56,0.0,
324.87,-210.734,0.0478,-0.0304,-0.002,0.0562,0.0948,0.554,0.0,
324.97,-210.634,0.0599,-0.0645,0.056,0.0998,0.0936,0.547,0.0,
325.07,-210.534,0.0784,-0.033,-0.0535,0.1028,0.0928,0.542,0.0,
325.17,-210.434,0.0532,-0.0641,0.1394,0.1703,0.0953,0.557,0.0,
325.27,-210.334,0.0768,-0.0971,0.1152,0.17,0.0968,0.565,0.0,
325.37,-210.234,0.0498,0.0073,0.0561,0.079,0.0978,0.571,0.0,
325.47,-210.134,0.051,-0.0346,0.05,0.0794,0.097,0.567,0.0,
325.57,-210.034,0.0394,-0.012,0.028,0.0633,0.0972,0.568,0.0,
325.67,-209.934,0.0249,-0.0456,0.1465,0.1746,0.099,0.578,0.0,
325.77,-209.834,0.1086,0.0454,-0.0056,0.1202,0.0998,0.583,0.0,
325.87,-209.734,0.0367,-0.0572,0.1071,0.1273,0.101,0.59,0.0,
325.97,-209.634,0.0905,-0.019,-0.0048,0.1116,0.1016,0.593,0.0,
326.07,-209.534,-0.0032,0.0045,-0.0075,0.0151,0.1018,0.595,0.0,
326.17,-209.434,0.0158,-0.0328,0.0287,0.0517,0.0993,0.58,0.0,
326.27,-209.334,-0.031,-0.0132,0.1866,0.1909,0.1006,0.588,0.0,
326.37,-209.234,0.0137,-0.0405,-0.0486,0.0727,0.1042,0.609,0.0,
326.47,-209.134,0.1497,0.0739,-0.1605,0.2309,0.1071,0.625,0.0,
326.57,-209.034,0.0091,-0.0214,-0.0773,0.0821,0.1087,0.635,0.0,
326.67,-208.934,0.0282,0.1364,-0.0952,0.1723,0.1097,0.641,0.0,
326.77,-208.834,0.0129,-0.0071,-0.1725,0.1837,0.1094,0.639,0.0,
326.87,-208.734,-0.0561,0.1494,-0.0146,0.1639,0.1105,0.645,0.0,
326.97,-208.634,0.0352,-0.1034,-0.0685,0.1307,0.1135,0.663,0.0,
327.07,-208.534,0.0041,0.0365,-0.0668,0.0824,0.1106,0.646,0.0,
327.17,-208.434,-0.0603,-0.0142,-0.0956,0.1105,0.1087,0.635,0.0,
327.27,-208.334,0.074,0.0253,-0.1298,0.1563,0.1067,0.623,0.0,
327.37,-208.234,-0.0323,-0.1365,-0.1074,0.1802,0.1107,0.647,0.0,
327.47,-208.134,0.177,-0.1113,-0.0744,0.2262,0.1115,0.651,0.0,
327.57,-208.034,0.0724,-0.0776,0.0508,0.1164,0.1118,0.653,0.0,
327.67,-207.934,-0.0172,-0.0842,-0.0257,0.0865,0.1105,0.645,0.0,
327.77,-207.834,-0.0042,-0.0824,0.0348,0.0929,0.1092,0.638,0.0,
327.87,-207.734,0.0333,-0.0217,-0.1612,0.1656,0.1124,0.656,0.0,
327.97,-207.634,-0.0326,0.0375,-0.1984,0.206,0.1135,0.663,0.0,
328.07,-207.534,0.3355,-0.0366,0.1458,0.3647,0.1303,0.761,0.0,
328.17,-207.434,-0.0546,-0.005,0.0865,0.1048,0.1372,0.801,0.0,
328.27,-207.334,0.0266,-0.0044,-0.044,0.0807,0.1351,0.789,0.0,
328.37,-207.234,0.0264,0.061,-0.1738,0.1885,0.1355,0.791,0.0,
328.47,-207.134,-0.1355,-0.0034,-0.1344,0.1889,0.1353,0.79,0.0,
328.57,-207.034,0.0535,-0.0909,0.0753,0.1319,0.1369,0.8,0.0,
328.67,-206.934,0.1078,0.0528,-0.1163,0.1708,0.1389,0.811,0.0,
328.77,-206.834,-0.1647,-0.0127,-0.0877,0.1894,0.1391,0.812,0.0,
328.87,-206.734,0.0639,0.0783,-0.2419,0.2659,0.1423,0.831,0.0,
328.97,-206.634,-0.0636,0.0346,-0.101,0.1319,0.1406,0.821,0.0,
329.07,-206.534,0.0267,0.0023,-0.0191,0.036,0.1374,0.802,0.0,
329.17,-206.434,0.012,-0.0365,0.0266,0.0514,0.1327,0.775,0.0,
329.27,-206.334,-0.0137,0.0816,-0.0754,0.1168,0.1287,0.752,0.0,
329.37,-206.234,0.0074,0.0653,-0.0346,0.0873,0.1265,0.739,0.0,
329.47,-206.134,0.0203,-0.0325,-0.0425,0.06,0.1248,0.729,0.0,
329.57,-206.034,0.0423,-0.0402,0.0302,0.0631,0.1226,0.716,0.0,
329.67,-205.934,-0.0351,-0.0436,0.058,0.0809,0.1202,0.702,0.0,
329.77,-205.834,-0.0027,-0.0933,0.1954,0.2211,0.1172,0.684,0.0,
329.87,-205.734,0.0883,-0.1217,0.0547,0.1753,0.1217,0.711,0.0,
329.97,-205.634,-0.0052,0.025,0.0906,0.097,0.1196,0.698,0.0,
330.07,-205.534,0.0805,-0.0543,0.0256,0.1061,0.1174,0.686,0.0,
330.17,-205.434,-0.0027,-0.0261,-0.043,0.0486,0.1135,0.663,0.0,
330.27,-205.334,0.022,0.0056,-0.0325,0.0453,0.1097,0.641,0.0,
330.37,-205.234,0.0198,-0.0342,-0.0546,0.0794,0.1076,0.628,0.0,
330.47,-205.134,0.0487,0.0317,-0.1685,0.1831,0.1112,0.649,0.0,
330.57,-205.034,0.0361,-0.038,-0.0593,0.0848,0.1085,0.634,0.0,
330.67,-204.934,0.0493,-0.0175,-0.091,0.1008,0.1075,0.628,0.0,
330.77,-204.834,0.0379,-0.0269,-0.0221,0.05,0.1054,0.616,0.0,
330.87,-204.734,0.0488,0.0593,-0.029,0.08,0.1035,0.604,0.0,
330.97,-204.634,0.0705,0.0739,-0.1901,0.2134,0.1029,0.601,0.0,
331.07,-204.534,0.0743,0.073,-0.0168,0.1091,0.1061,0.62,0.0,
331.17,-204.434,0.0248,0.0153,-0.0247,0.0371,0.1027,0.6,0.0,
331.27,-204.334,0.0869,-0.0278,0.0104,0.0938,0.1016,0.593,0.0,
331.37,-204.234,0.057,0.0083,0.036,0.0689,0.0999,0.583,0.0,
331.47,-204.134,0.0437,0.0369,-0.0518,0.08,0.0988,0.577,0.0,
331.57,-204.034,0.0426,-0.0448,0.0675,0.0948,0.0984,0.575,0.0,
331.67,-203.934,0.0583,-0.0972,-0.0573,0.1422,0.1015,0.593,0.0,
331.77,-203.834,0.0222,-0.0764,0.1294,0.1494,0.1001,0.585,0.0,
331.87,-203.734,0.0954,-0.0195,-0.0215,0.0976,0.0986,0.576,0.0,
331.97,-203.634,0.0283,-0.0655,0.0099,0.075,0.0968,0.565,0.0,
332.07,-203.534,0.0481,-0.0249,-0.0188,0.0579,0.0933,0.545,0.0,
332.17,-203.434,0.0353,-0.0217,-0.027,0.0519,0.0912,0.533,0.0,
332.27,-203.334,-0.0085,-0.0148,0.0394,0.1021,0.0916,0.535,0.0,
332.37,-203.234,0.0247,-0.0011,0.0345,0.0437,0.0916,0.535,0.0,
332.47,-203.134,0.0274,-0.0231,-0.1181,0.12,0.0907,0.53,0.0,
332.57,-203.034,0.0216,0.0013,-0.029,0.04,0.088,0.514,0.0,
332.67,-202.934,0.004,0.0126,-0.004,0.0135,0.0856,0.5,0.0,
332.77,-202.834,-0.017,-0.0666,0.0137,0.0704,0.0845,0.494,0.0,
332.87,-202.734,0.056,-0.0471,0.0528,0.09,0.0847,0.495,0.0,
332.97,-202.634,-0.05,-0.0288,0.1689,0.1837,0.0875,0.511,0.0,
333.07,-202.534,-0.0797,-0.0992,0.0382,0.133,0.0907,0.53,0.0,
333.17,-202.434,-0.0228,0.0469,-0.0193,0.0606,0.0898,0.524,0.0,
333.27,-202.334,-0.0182,0.0403,0.0181,0.0501,0.0882,0.515,0.0,
333.37,-202.234,0.0166,0.0183,-0.1402,0.14,0.0875,0.511,0.0,
333.47,-202.134,-0.0288,0.0704,-0.0808,0.1107,0.0871,0.509,0.0,
333.57,-202.034,0.0314,-0.0183,0.0692,0.0797,0.0872,0.509,0.0,
333.67,-201.934,-0.0308,-0.0809,0.1134,0.1438,0.0897,0.524,0.0,
333.77,-201.834,0.0077,-0.0343,0.0152,0.0379,0.0906,0.529,0.0,
333.87,-201.734,0.0331,0.0672,-0.0524,0.09,0.0892,0.521,0.0,
333.97,-201.634,0.0479,0.028,0.0004,0.0585,0.0912,0.533,0.0,
334.07,-201.534,0.0927,0.0483,0.0284,0.1077,0.0928,0.542,0.0,
334.17,-201.434,0.0575,-0.1235,-0.0559,0.1494,0.0955,0.558,0.0,
334.27,-201.334,0.0088,0.0418,0.048,0.0719,0.0962,0.562,0.0,
334.37,-201.234,0.0183,0.0815,0.0087,0.0849,0.0966,0.564,0.0,
334.47,-201.134,0.0435,-0.046,-0.0391,0.0768,0.0949,0.554,0.0,
334.57,-201.034,0.1125,-0.0212,0.0352,0.1176,0.0952,0.556,0.0,
334.67,-200.934,0.0325,0.0052,0.0107,0.0328,0.0941,0.55,0.0,
334.77,-200.834,0.0939,-0.0379,-0.0456,0.11,0.0916,0.535,0.0,
334.87,-200.734,-0.0222,-0.0476,0.0357,0.0631,0.0926,0.541,0.0,
334.97,-200.634,-0.0004,0.0279,0.034,0.0468,0.0936,0.547,0.0,
335.07,-200.534,0.094,-0.0045,-0.0689,0.1137,0.0939,0.548,0.0,
335.17,-200.434,0.0626,0.0128,-0.0395,0.0739,0.0927,0.541,0.0,
335.27,-200.334,0.059,0.077,-0.0303,0.1022,0.0915,0.534,0.0,
335.37,-200.234,0.0148,-0.0142,0.0448,0.0649,0.0928,0.542,0.0,
335.47,-200.134,0.0036,-0.0727,0.0558,0.11,0.0946,0.552,0.0,
335.57,-200.034,0.0099,-0.0442,0.0276,0.0528,0.0956,0.558,0.0,
335.67,-199.934,0.0516,0.0162,-0.0817,0.1003,0.0946,0.552,0.0,
335.77,-199.834,0.0517,0.0045,-0.0076,0.052,0.0929,0.543,0.0,
335.87,-199.734,0.0529,-0.0201,0.0034,0.0545,0.09,0.526,0.0,
335.97,-199.634,0.0427,0.0264,-0.0322,0.0622,0.0876,0.512,0.0,
336.07,-199.534,-0.0185,-0.0098,0.076,0.1084,0.0888,0.519,0.0,
336.17,-199.434,-0.0439,-0.0111,-0.0363,0.0687,0.0921,0.538,0.0,
336.27,-199.334,0.0407,0.0208,-0.1227,0.1343,0.0912,0.533,0.0,
336.37,-199.234,0.046,0.0251,-0.0709,0.092,0.0904,0.528,0.0,
336.47,-199.134,0.0344,-0.036,0.0402,0.0685,0.0888,0.519,0.0,
336.57,-199.034,0.0064,0.0153,0.0184,0.0318,0.0864,0.505,0.0,
336.67,-198.934,0.041,0.0753,-0.1255,0.1513,0.0887,0.518,0.0,
336.77,-198.834,0.0029,0.065,-0.0994,0.1196,0.0921,0.538,0.0,
336.87,-198.734,0.0269,0.0163,-0.0485,0.06,0.0902,0.527,0.0,
336.97,-198.634,0.0316,0.0051,-0.046,0.0595,0.0882,0.515,0.0,
337.07,-198.534,0.0143,-0.0233,-0.0051,0.0249,0.0852,0.498,0.0,
337.17,-198.434,0.0274,0.0413,0.0069,0.05,0.0828,0.484,0.0,
337.27,-198.334,-0.004,-0.0448,0.1072,0.1163,0.0826,0.482,0.0,
337.37,-198.234,0.0358,-0.0472,-0.0269,0.07,0.0861,0.503,0.0,
337.47,-198.134,0.0186,0.0164,-0.0046,0.0246,0.0843,0.492,0.0,
337.57,-198.034,0.0581,-0.0086,-0.0666,0.0937,0.0825,0.482,0.0,
337.67,-197.934,0.0291,-0.0006,-0.0004,0.03,0.0798,0.466,0.0,
337.77,-197.834,0.0443,-0.0378,0.036,0.07,0.0786,0.459,0.0,
337.87,-197.734,0.0362,-0.0507,0.0414,0.1216,0.0807,0.471,0.0,
337.97,-197.634,0.0173,-0.0388,0.0846,0.0908,0.0831,0.485,0.0,
338.07,-197.534,0.0563,-0.0328,-0.0405,0.0823,0.0829,0.484,0.0,
338.17,-197.434,0.0534,0.021,-0.0404,0.072,0.0827,0.483,0.0,
338.27,-197.334,0.0436,0.0246,-0.0,0.0559,0.0812,0.474,0.0,
338.37,-197.234,0.1154,-0.0512,0.1365,0.1897,0.0818,0.478,0.0,
338.47,-197.134,0.0214,-0.0589,-0.0484,0.0965,0.0866,0.506,0.0,
338.57,-197.034,-0.0281,-0.0257,0.1749,0.1798,0.089,0.52,0.0,
338.67,-196.934,0.1019,0.0358,-0.022,0.1102,0.0927,0.541,0.0,
338.77,-196.834,0.0009,-0.047,-0.0589,0.08,0.0931,0.544,0.0,
338.87,-196.734,-0.0034,0.0442,-0.0555,0.0706,0.0934,0.545,0.0,
338.97,-196.634,0.0876,0.1032,-0.2257,0.2588,0.0952,0.556,0.0,
339.07,-196.534,0.0649,0.058,-0.1232,0.1558,0.0994,0.581,0.0,
339.17,-196.434,0.0253,0.0055,0.0635,0.0661,0.1008,0.589,0.0,
339.27,-196.334,0.0565,0.0784,-0.0844,0.1293,0.1047,0.611,0.0,
339.37,-196.234,0.0781,0.0349,0.0354,0.091,0.1042,0.609,0.0,
339.47,-196.134,0.0056,-0.0462,0.0249,0.0547,0.1035,0.604,0.0,
339.57,-196.034,-0.093,0.0211,0.0241,0.1051,0.1045,0.61,0.0,
339.67,-195.934,-0.01,0.0063,-0.0384,0.0868,0.1086,0.634,0.0,
339.77,-195.834,0.078,0.0688,-0.0316,0.1081,0.1096,0.64,0.0,
339.87,-195.734,0.0087,0.0466,-0.01,0.0638,0.1081,0.631,0.0,
339.97,-195.634,-0.0311,-0.0162,-0.0538,0.0669,0.1053,0.615,0.0,
340.07,-195.534,0.0654,-0.0667,0.0081,0.099,0.1031,0.602,0.0,
340.17,-195.434,-0.0526,-0.1299,0.1528,0.2214,0.1056,0.617,0.0,
340.27,-195.334,0.022,-0.0717,0.0117,0.0822,0.1081,0.631,0.0,
340.37,-195.234,-0.0353,0.0669,0.0067,0.0848,0.1126,0.658,0.0,
340.47,-195.134,-0.0922,0.0222,0.0253,0.0998,0.1142,0.667,0.0,
340.57,-195.034,0.0001,-0.1378,0.2259,0.2716,0.1199,0.7,0.0,
340.67,-194.934,0.0649,-0.0113,0.0221,0.07,0.1215,0.71,0.0,
340.77,-194.834,0.0251,0.0322,0.003,0.0555,0.1204,0.703,0.0,
340.87,-194.734,-0.051,-0.1687,0.3048,0.3569,0.1446,0.844,0.0,
340.97,-194.634,0.1877,-0.071,-0.181,0.2698,0.1546,0.903,0.0,
341.07,-194.534,-0.084,0.137,-0.1787,0.2376,0.1658,0.968,0.0,
341.17,-194.434,0.0706,0.0919,-0.2167,0.2448,0.1725,1.007,0.0,
341.27,-194.334,0.1147,0.1547,-0.1788,0.2612,0.1719,1.004,0.0,
341.37,-194.234,-0.0191,0.0994,-0.1187,0.1544,0.1717,1.003,0.0,
341.47,-194.134,0.0681,-0.0096,-0.1058,0.1306,0.1663,0.971,0.0,
341.57,-194.034,0.1113,-0.017,-0.145,0.1872,0.1653,0.965,0.0,
341.67,-193.934,0.0914,0.0076,-0.1955,0.2179,0.1656,0.967,0.0,
341.77,-193.834,-0.0418,-0.0995,-0.0239,0.1116,0.1638,0.957,0.0,
341.87,-193.734,-0.0598,-0.1109,0.1871,0.2223,0.1648,0.962,0.0,
341.97,-193.634,-0.034,0.1992,-0.1045,0.2293,0.1708,0.997,0.0,
342.07,-193.534,0.0017,0.0838,0.0537,0.1017,0.1741,1.017,0.0,
342.17,-193.434,0.0563,-0.1865,0.282,0.3438,0.1774,1.036,0.0,
342.27,-193.334,0.0413,-0.0014,-0.0047,0.0523,0.1752,1.023,0.0,
342.37,-193.234,0.1644,0.0639,0.0069,0.1797,0.1707,0.997,0.0,
342.47,-193.134,-0.0228,-0.0542,0.1666,0.18,0.1695,0.99,0.0,
342.57,-193.034,0.0879,-0.0561,0.1311,0.1703,0.1721,1.005,0.0,
342.67,-192.934,0.1272,-0.0018,0.0296,0.1334,0.1708,0.997,0.0,
342.77,-192.834,0.104,-0.0566,0.0433,0.1258,0.1659,0.969,0.0,
342.87,-192.734,0.0846,0.021,-0.0343,0.1027,0.1637,0.956,0.0,
342.97,-192.634,-0.068,0.1999,-0.1603,0.2657,0.1647,0.962,0.0,
343.07,-192.534,0.0438,0.0515,0.0403,0.0831,0.1655,0.967,0.0,
343.17,-192.434,0.0043,-0.1381,0.2644,0.3006,0.1683,0.983,0.0,
343.27,-192.334,0.0679,-0.1407,0.2496,0.2949,0.1706,0.996,0.0,
343.37,-192.234,0.0313,-0.0151,0.0867,0.0919,0.175,1.022,0.0,
343.47,-192.134,-0.1095,-0.0689,0.3334,0.36,0.1801,1.052,0.0,
343.57,-192.034,0.0092,-0.0246,-0.041,0.0498,0.1848,1.079,0.0,
343.67,-191.934,-0.0379,-0.0346,0.0818,0.0987,0.1806,1.055,0.0,
343.77,-191.834,0.0445,0.0033,-0.0447,0.0685,0.1772,1.035,0.0,
343.87,-191.734,0.0002,0.0848,-0.1239,0.149,0.1731,1.011,0.0,
343.97,-191.634,-0.0069,0.0438,-0.0273,0.0572,0.1687,0.985,0.0,
344.07,-191.534,0.0333,-0.0544,0.0556,0.0857,0.163,0.952,0.0,
344.17,-191.434,0.0833,-0.0393,-0.0646,0.1119,0.1595,0.931,0.0,
344.27,-191.334,0.0193,-0.0296,0.0837,0.09,0.1567,0.915,0.0,
344.37,-191.234,0.0568,0.0011,-0.0703,0.0924,0.1508,0.881,0.0,
344.47,-191.134,-0.0141,0.0081,-0.019,0.0253,0.144,0.841,0.0,
344.57,-191.034,-0.0083,0.0089,-0.03,0.0307,0.1373,0.802,0.0,
344.67,-190.934,-0.0107,-0.0133,0.0425,0.05,0.1335,0.78,0.0,
344.77,-190.834,0.0498,0.0229,-0.0791,0.12,0.1336,0.78,0.0,
344.87,-190.734,0.0337,0.0468,0.0573,0.08,0.1322,0.772,0.0,
344.97,-190.634,0.0241,-0.1073,0.015,0.1145,0.13,0.759,0.0,
345.07,-190.534,0.01,-0.0101,-0.0796,0.0785,0.128,0.748,0.0,
345.17,-190.434,-0.0072,0.0821,-0.1036,0.1348,0.1241,0.725,0.0,
345.27,-190.334,0.0255,0.1633,-0.1329,0.21,0.1246,0.728,0.0,
345.37,-190.234,0.0191,0.1298,-0.1757,0.2212,0.1252,0.731,0.0,
345.47,-190.134,0.032,0.0481,-0.0227,0.0836,0.1242,0.725,0.0,
345.57,-190.034,0.0045,0.0096,-0.0492,0.0518,0.1232,0.72,0.0,
345.67,-189.934,0.0164,0.0023,0.0174,0.0219,0.1199,0.7,0.0,
345.77,-189.834,0.0283,-0.0078,-0.0012,0.0576,0.1172,0.684,0.0,
345.87,-189.734,-0.0362,-0.0811,0.0397,0.102,0.1167,0.682,0.0,
345.97,-189.634,0.0025,0.0317,0.0091,0.0416,0.1162,0.679,0.0,
346.07,-189.534,-0.005,0.0787,-0.0444,0.09,0.1139,0.665,0.0,
346.17,-189.434,0.0574,0.0284,-0.0805,0.0994,0.112,0.654,0.0,
346.27,-189.334,0.0135,0.0215,-0.0689,0.0769,0.1079,0.63,0.0,
